,Request.id,Pickup.point,Driver.id,Status,Request.timestamp,Drop.timestamp,date,Request.hour,Request.timeslot,Supply,Demand,Duration
6075,5223,Airport,NA,No Cars Available,7/14/16 21:03,NA,7/14/16,21,Night,gap,demand,#VALUE!
6076,5220,Airport,NA,No Cars Available,7/14/16 21:04,NA,7/14/16,21,Night,gap,demand,#VALUE!
6077,5222,Airport,NA,No Cars Available,7/14/16 21:05,NA,7/14/16,21,Night,gap,demand,#VALUE!
6078,5226,Airport,NA,No Cars Available,7/14/16 21:05,NA,7/14/16,21,Night,gap,demand,#VALUE!
6079,5238,Airport,NA,No Cars Available,7/14/16 21:06,NA,7/14/16,21,Night,gap,demand,#VALUE!
6080,5236,Airport,NA,No Cars Available,7/14/16 21:06,NA,7/14/16,21,Night,gap,demand,#VALUE!
6081,5231,Airport,NA,No Cars Available,7/14/16 21:08,NA,7/14/16,21,Night,gap,demand,#VALUE!
6082,5230,Airport,NA,No Cars Available,7/14/16 21:09,NA,7/14/16,21,Night,gap,demand,#VALUE!
6083,5237,Airport,NA,No Cars Available,7/14/16 21:09,NA,7/14/16,21,Night,gap,demand,#VALUE!
6084,5232,Airport,NA,No Cars Available,7/14/16 21:10,NA,7/14/16,21,Night,gap,demand,#VALUE!
6085,5240,Airport,NA,No Cars Available,7/14/16 21:11,NA,7/14/16,21,Night,gap,demand,#VALUE!
6086,5233,City,NA,No Cars Available,7/14/16 21:11,NA,7/14/16,21,Night,gap,demand,#VALUE!
6087,5239,Airport,NA,No Cars Available,7/14/16 21:12,NA,7/14/16,21,Night,gap,demand,#VALUE!
6088,5242,Airport,NA,No Cars Available,7/14/16 21:13,NA,7/14/16,21,Night,gap,demand,#VALUE!
6089,5246,Airport,NA,No Cars Available,7/14/16 21:13,NA,7/14/16,21,Night,gap,demand,#VALUE!
6090,5228,Airport,NA,No Cars Available,7/14/16 21:14,NA,7/14/16,21,Night,gap,demand,#VALUE!
6091,5249,Airport,NA,No Cars Available,7/14/16 21:15,NA,7/14/16,21,Night,gap,demand,#VALUE!
6092,5245,Airport,NA,No Cars Available,7/14/16 21:17,NA,7/14/16,21,Night,gap,demand,#VALUE!
6093,5257,Airport,NA,No Cars Available,7/14/16 21:18,NA,7/14/16,21,Night,gap,demand,#VALUE!
6094,5247,Airport,NA,No Cars Available,7/14/16 21:18,NA,7/14/16,21,Night,gap,demand,#VALUE!
6095,5244,Airport,NA,No Cars Available,7/14/16 21:18,NA,7/14/16,21,Night,gap,demand,#VALUE!
6096,5252,Airport,NA,No Cars Available,7/14/16 21:22,NA,7/14/16,21,Night,gap,demand,#VALUE!
6097,5250,Airport,NA,No Cars Available,7/14/16 21:23,NA,7/14/16,21,Night,gap,demand,#VALUE!
6098,5253,Airport,NA,No Cars Available,7/14/16 21:23,NA,7/14/16,21,Night,gap,demand,#VALUE!
6099,5256,Airport,NA,No Cars Available,7/14/16 21:24,NA,7/14/16,21,Night,gap,demand,#VALUE!
6100,5261,Airport,NA,No Cars Available,7/14/16 21:25,NA,7/14/16,21,Night,gap,demand,#VALUE!
6101,5260,Airport,NA,No Cars Available,7/14/16 21:26,NA,7/14/16,21,Night,gap,demand,#VALUE!
6102,5258,Airport,NA,No Cars Available,7/14/16 21:27,NA,7/14/16,21,Night,gap,demand,#VALUE!
6103,5267,Airport,NA,No Cars Available,7/14/16 21:28,NA,7/14/16,21,Night,gap,demand,#VALUE!
6104,5262,Airport,NA,No Cars Available,7/14/16 21:28,NA,7/14/16,21,Night,gap,demand,#VALUE!
6105,5259,Airport,NA,No Cars Available,7/14/16 21:30,NA,7/14/16,21,Night,gap,demand,#VALUE!
6106,5265,Airport,NA,No Cars Available,7/14/16 21:30,NA,7/14/16,21,Night,gap,demand,#VALUE!
6107,5280,Airport,NA,No Cars Available,7/14/16 21:34,NA,7/14/16,21,Night,gap,demand,#VALUE!
6108,5279,Airport,NA,No Cars Available,7/14/16 21:34,NA,7/14/16,21,Night,gap,demand,#VALUE!
6109,5264,Airport,NA,No Cars Available,7/14/16 21:34,NA,7/14/16,21,Night,gap,demand,#VALUE!
6110,5281,Airport,NA,No Cars Available,7/14/16 21:35,NA,7/14/16,21,Night,gap,demand,#VALUE!
6111,5269,Airport,NA,No Cars Available,7/14/16 21:36,NA,7/14/16,21,Night,gap,demand,#VALUE!
6112,5277,Airport,NA,No Cars Available,7/14/16 21:37,NA,7/14/16,21,Night,gap,demand,#VALUE!
6113,5282,Airport,NA,No Cars Available,7/14/16 21:37,NA,7/14/16,21,Night,gap,demand,#VALUE!
6114,5278,Airport,NA,No Cars Available,7/14/16 21:38,NA,7/14/16,21,Night,gap,demand,#VALUE!
6115,5283,Airport,NA,No Cars Available,7/14/16 21:39,NA,7/14/16,21,Night,gap,demand,#VALUE!
6116,5274,Airport,NA,No Cars Available,7/14/16 21:40,NA,7/14/16,21,Night,gap,demand,#VALUE!
6117,5301,Airport,NA,No Cars Available,7/14/16 21:48,NA,7/14/16,21,Night,gap,demand,#VALUE!
6118,5296,Airport,NA,No Cars Available,7/14/16 21:49,NA,7/14/16,21,Night,gap,demand,#VALUE!
6119,5299,Airport,NA,No Cars Available,7/14/16 21:49,NA,7/14/16,21,Night,gap,demand,#VALUE!
6120,5293,Airport,NA,No Cars Available,7/14/16 21:50,NA,7/14/16,21,Night,gap,demand,#VALUE!
6121,5292,Airport,NA,No Cars Available,7/14/16 21:52,NA,7/14/16,21,Night,gap,demand,#VALUE!
6122,5302,Airport,NA,No Cars Available,7/14/16 21:53,NA,7/14/16,21,Night,gap,demand,#VALUE!
6123,5303,Airport,NA,No Cars Available,7/14/16 21:54,NA,7/14/16,21,Night,gap,demand,#VALUE!
6124,5298,Airport,NA,No Cars Available,7/14/16 21:54,NA,7/14/16,21,Night,gap,demand,#VALUE!
6125,5304,Airport,NA,No Cars Available,7/14/16 21:56,NA,7/14/16,21,Night,gap,demand,#VALUE!
6126,5305,Airport,NA,No Cars Available,7/14/16 21:56,NA,7/14/16,21,Night,gap,demand,#VALUE!
6127,5308,Airport,NA,No Cars Available,7/14/16 21:58,NA,7/14/16,21,Night,gap,demand,#VALUE!
6128,5309,Airport,NA,No Cars Available,7/14/16 21:58,NA,7/14/16,21,Night,gap,demand,#VALUE!
6129,5312,Airport,NA,No Cars Available,7/14/16 21:58,NA,7/14/16,21,Night,gap,demand,#VALUE!
6130,5311,Airport,NA,No Cars Available,7/14/16 22:00,NA,7/14/16,22,Night,gap,demand,#VALUE!
6131,5306,Airport,NA,No Cars Available,7/14/16 22:01,NA,7/14/16,22,Night,gap,demand,#VALUE!
6132,5307,Airport,NA,No Cars Available,7/14/16 22:03,NA,7/14/16,22,Night,gap,demand,#VALUE!
6133,5310,Airport,NA,No Cars Available,7/14/16 22:04,NA,7/14/16,22,Night,gap,demand,#VALUE!
6134,5315,Airport,NA,No Cars Available,7/14/16 22:05,NA,7/14/16,22,Night,gap,demand,#VALUE!
6135,5314,Airport,NA,No Cars Available,7/14/16 22:05,NA,7/14/16,22,Night,gap,demand,#VALUE!
6136,5322,Airport,NA,No Cars Available,7/14/16 22:06,NA,7/14/16,22,Night,gap,demand,#VALUE!
6137,5316,Airport,NA,No Cars Available,7/14/16 22:06,NA,7/14/16,22,Night,gap,demand,#VALUE!
6138,5319,Airport,NA,No Cars Available,7/14/16 22:08,NA,7/14/16,22,Night,gap,demand,#VALUE!
6139,5317,Airport,NA,No Cars Available,7/14/16 22:09,NA,7/14/16,22,Night,gap,demand,#VALUE!
6140,5323,Airport,NA,No Cars Available,7/14/16 22:13,NA,7/14/16,22,Night,gap,demand,#VALUE!
6141,5320,Airport,NA,No Cars Available,7/14/16 22:13,NA,7/14/16,22,Night,gap,demand,#VALUE!
6142,5324,Airport,NA,No Cars Available,7/14/16 22:14,NA,7/14/16,22,Night,gap,demand,#VALUE!
6143,5329,Airport,NA,No Cars Available,7/14/16 22:15,NA,7/14/16,22,Night,gap,demand,#VALUE!
6144,5330,Airport,NA,No Cars Available,7/14/16 22:19,NA,7/14/16,22,Night,gap,demand,#VALUE!
6145,5331,Airport,NA,No Cars Available,7/14/16 22:20,NA,7/14/16,22,Night,gap,demand,#VALUE!
6146,5333,Airport,NA,No Cars Available,7/14/16 22:22,NA,7/14/16,22,Night,gap,demand,#VALUE!
6147,5332,City,NA,No Cars Available,7/14/16 22:22,NA,7/14/16,22,Night,gap,demand,#VALUE!
6148,5334,City,NA,No Cars Available,7/14/16 22:23,NA,7/14/16,22,Night,gap,demand,#VALUE!
6149,5339,City,NA,No Cars Available,7/14/16 22:28,NA,7/14/16,22,Night,gap,demand,#VALUE!
6150,5343,City,NA,No Cars Available,7/14/16 22:35,NA,7/14/16,22,Night,gap,demand,#VALUE!
6151,5346,Airport,NA,No Cars Available,7/14/16 22:46,NA,7/14/16,22,Night,gap,demand,#VALUE!
6152,5353,Airport,NA,No Cars Available,7/14/16 22:54,NA,7/14/16,22,Night,gap,demand,#VALUE!
6153,5351,City,NA,No Cars Available,7/14/16 22:54,NA,7/14/16,22,Night,gap,demand,#VALUE!
6154,5356,Airport,NA,No Cars Available,7/14/16 23:06,NA,7/14/16,23,Night,gap,demand,#VALUE!
6155,5355,City,NA,No Cars Available,7/14/16 23:10,NA,7/14/16,23,Night,gap,demand,#VALUE!
6156,5363,Airport,NA,No Cars Available,7/14/16 23:19,NA,7/14/16,23,Night,gap,demand,#VALUE!
6157,5362,Airport,NA,No Cars Available,7/14/16 23:22,NA,7/14/16,23,Night,gap,demand,#VALUE!
6158,5361,Airport,NA,No Cars Available,7/14/16 23:22,NA,7/14/16,23,Night,gap,demand,#VALUE!
6159,5365,City,NA,No Cars Available,7/14/16 23:24,NA,7/14/16,23,Night,gap,demand,#VALUE!
6160,5372,City,NA,No Cars Available,7/14/16 23:38,NA,7/14/16,23,Night,gap,demand,#VALUE!
6161,5369,Airport,NA,No Cars Available,7/14/16 23:39,NA,7/14/16,23,Night,gap,demand,#VALUE!
6162,5371,Airport,NA,No Cars Available,7/14/16 23:41,NA,7/14/16,23,Night,gap,demand,#VALUE!
6163,5375,Airport,NA,No Cars Available,7/14/16 23:42,NA,7/14/16,23,Night,gap,demand,#VALUE!
6164,5376,City,NA,No Cars Available,7/14/16 23:43,NA,7/14/16,23,Night,gap,demand,#VALUE!
6165,5378,Airport,NA,No Cars Available,7/14/16 23:52,NA,7/14/16,23,Night,gap,demand,#VALUE!
6166,6765,Airport,NA,No Cars Available,7/15/16 0:09,NA,7/15/16,0,Late Night,gap,demand,#VALUE!
6167,5388,Airport,NA,No Cars Available,7/15/16 0:19,NA,7/15/16,0,Late Night,gap,demand,#VALUE!
6168,5387,City,NA,No Cars Available,7/15/16 0:19,NA,7/15/16,0,Late Night,gap,demand,#VALUE!
6169,5389,Airport,NA,No Cars Available,7/15/16 0:20,NA,7/15/16,0,Late Night,gap,demand,#VALUE!
6170,5386,City,NA,No Cars Available,7/15/16 0:20,NA,7/15/16,0,Late Night,gap,demand,#VALUE!
6171,5390,Airport,NA,No Cars Available,7/15/16 0:26,NA,7/15/16,0,Late Night,gap,demand,#VALUE!
6172,5391,City,NA,No Cars Available,7/15/16 0:26,NA,7/15/16,0,Late Night,gap,demand,#VALUE!
6173,5393,Airport,NA,No Cars Available,7/15/16 0:30,NA,7/15/16,0,Late Night,gap,demand,#VALUE!
6174,5397,City,NA,No Cars Available,7/15/16 0:52,NA,7/15/16,0,Late Night,gap,demand,#VALUE!
6175,5395,Airport,NA,No Cars Available,7/15/16 0:53,NA,7/15/16,0,Late Night,gap,demand,#VALUE!
6176,5398,City,NA,No Cars Available,7/15/16 1:02,NA,7/15/16,1,Late Night,gap,demand,#VALUE!
6177,5401,City,NA,No Cars Available,7/15/16 1:04,NA,7/15/16,1,Late Night,gap,demand,#VALUE!
6178,5403,Airport,NA,No Cars Available,7/15/16 1:14,NA,7/15/16,1,Late Night,gap,demand,#VALUE!
6179,5405,Airport,NA,No Cars Available,7/15/16 1:20,NA,7/15/16,1,Late Night,gap,demand,#VALUE!
6180,5406,City,NA,No Cars Available,7/15/16 1:27,NA,7/15/16,1,Late Night,gap,demand,#VALUE!
6181,5407,Airport,NA,No Cars Available,7/15/16 1:31,NA,7/15/16,1,Late Night,gap,demand,#VALUE!
6182,5408,City,NA,No Cars Available,7/15/16 1:37,NA,7/15/16,1,Late Night,gap,demand,#VALUE!
6183,5411,Airport,NA,No Cars Available,7/15/16 1:43,NA,7/15/16,1,Late Night,gap,demand,#VALUE!
6184,5412,Airport,NA,No Cars Available,7/15/16 1:49,NA,7/15/16,1,Late Night,gap,demand,#VALUE!
6185,5413,Airport,NA,No Cars Available,7/15/16 1:50,NA,7/15/16,1,Late Night,gap,demand,#VALUE!
6186,5414,Airport,NA,No Cars Available,7/15/16 1:51,NA,7/15/16,1,Late Night,gap,demand,#VALUE!
6187,5415,City,NA,No Cars Available,7/15/16 1:51,NA,7/15/16,1,Late Night,gap,demand,#VALUE!
6188,5416,City,NA,No Cars Available,7/15/16 1:53,NA,7/15/16,1,Late Night,gap,demand,#VALUE!
6189,5417,Airport,NA,No Cars Available,7/15/16 1:59,NA,7/15/16,1,Late Night,gap,demand,#VALUE!
6190,5420,Airport,NA,No Cars Available,7/15/16 2:09,NA,7/15/16,2,Late Night,gap,demand,#VALUE!
6191,5427,City,NA,No Cars Available,7/15/16 2:20,NA,7/15/16,2,Late Night,gap,demand,#VALUE!
6192,5426,Airport,NA,No Cars Available,7/15/16 2:22,NA,7/15/16,2,Late Night,gap,demand,#VALUE!
6193,5429,Airport,NA,No Cars Available,7/15/16 2:38,NA,7/15/16,2,Late Night,gap,demand,#VALUE!
6194,5433,City,NA,No Cars Available,7/15/16 2:41,NA,7/15/16,2,Late Night,gap,demand,#VALUE!
6195,5432,Airport,NA,No Cars Available,7/15/16 2:42,NA,7/15/16,2,Late Night,gap,demand,#VALUE!
6196,5438,City,NA,No Cars Available,7/15/16 2:59,NA,7/15/16,2,Late Night,gap,demand,#VALUE!
6197,5436,City,NA,No Cars Available,7/15/16 2:59,NA,7/15/16,2,Late Night,gap,demand,#VALUE!
6198,5443,City,NA,No Cars Available,7/15/16 3:03,NA,7/15/16,3,Late Night,gap,demand,#VALUE!
6199,5441,City,NA,No Cars Available,7/15/16 3:06,NA,7/15/16,3,Late Night,gap,demand,#VALUE!
6200,5445,Airport,NA,No Cars Available,7/15/16 3:07,NA,7/15/16,3,Late Night,gap,demand,#VALUE!
6201,5442,Airport,NA,No Cars Available,7/15/16 3:08,NA,7/15/16,3,Late Night,gap,demand,#VALUE!
6202,5439,City,NA,No Cars Available,7/15/16 3:13,NA,7/15/16,3,Late Night,gap,demand,#VALUE!
6203,5449,City,NA,No Cars Available,7/15/16 3:18,NA,7/15/16,3,Late Night,gap,demand,#VALUE!
6204,5447,City,NA,No Cars Available,7/15/16 3:19,NA,7/15/16,3,Late Night,gap,demand,#VALUE!
6205,5450,City,NA,No Cars Available,7/15/16 3:21,NA,7/15/16,3,Late Night,gap,demand,#VALUE!
6206,5451,Airport,NA,No Cars Available,7/15/16 3:25,NA,7/15/16,3,Late Night,gap,demand,#VALUE!
6207,5446,City,NA,No Cars Available,7/15/16 3:25,NA,7/15/16,3,Late Night,gap,demand,#VALUE!
6208,5452,Airport,NA,No Cars Available,7/15/16 3:28,NA,7/15/16,3,Late Night,gap,demand,#VALUE!
6209,5456,Airport,NA,No Cars Available,7/15/16 3:45,NA,7/15/16,3,Late Night,gap,demand,#VALUE!
6210,5454,Airport,NA,No Cars Available,7/15/16 3:47,NA,7/15/16,3,Late Night,gap,demand,#VALUE!
6211,5458,Airport,NA,No Cars Available,7/15/16 4:00,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6212,5459,Airport,NA,No Cars Available,7/15/16 4:03,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6213,5461,Airport,NA,No Cars Available,7/15/16 4:10,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6214,5462,Airport,NA,No Cars Available,7/15/16 4:20,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6215,5463,Airport,NA,No Cars Available,7/15/16 4:20,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6216,5464,City,NA,No Cars Available,7/15/16 4:21,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6217,5465,Airport,NA,No Cars Available,7/15/16 4:29,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6218,5466,Airport,NA,No Cars Available,7/15/16 4:31,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6219,5468,City,NA,No Cars Available,7/15/16 4:37,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6220,5467,City,NA,No Cars Available,7/15/16 4:42,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6221,5490,City,NA,No Cars Available,7/15/16 4:50,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6222,5483,Airport,NA,No Cars Available,7/15/16 4:51,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6223,5482,City,NA,No Cars Available,7/15/16 4:51,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6224,5485,Airport,NA,No Cars Available,7/15/16 4:54,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6225,5491,City,NA,No Cars Available,7/15/16 4:56,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
6226,5492,City,NA,No Cars Available,7/15/16 5:01,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6227,5504,City,NA,No Cars Available,7/15/16 5:05,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6228,5507,City,NA,No Cars Available,7/15/16 5:07,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6229,5509,City,NA,No Cars Available,7/15/16 5:08,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6230,5516,City,NA,No Cars Available,7/15/16 5:09,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6231,5527,City,NA,No Cars Available,7/15/16 5:17,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6232,5530,City,NA,No Cars Available,7/15/16 5:19,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6233,5528,City,NA,No Cars Available,7/15/16 5:19,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6234,5523,City,NA,No Cars Available,7/15/16 5:20,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6235,5532,City,NA,No Cars Available,7/15/16 5:22,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6236,5539,City,NA,No Cars Available,7/15/16 5:25,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6237,5542,City,NA,No Cars Available,7/15/16 5:28,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6238,5541,City,NA,No Cars Available,7/15/16 5:28,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6239,5546,City,NA,No Cars Available,7/15/16 5:33,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6240,5550,City,NA,No Cars Available,7/15/16 5:33,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6241,5561,City,NA,No Cars Available,7/15/16 5:40,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6242,5562,Airport,NA,No Cars Available,7/15/16 5:43,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6243,5563,City,NA,No Cars Available,7/15/16 5:45,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6244,5567,City,NA,No Cars Available,7/15/16 5:48,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6245,5571,City,NA,No Cars Available,7/15/16 5:52,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6246,5589,City,NA,No Cars Available,7/15/16 5:54,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6247,5574,City,NA,No Cars Available,7/15/16 5:55,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6248,5579,City,NA,No Cars Available,7/15/16 5:56,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6249,5588,City,NA,No Cars Available,7/15/16 5:58,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
6250,5593,City,NA,No Cars Available,7/15/16 6:02,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6251,5599,City,NA,No Cars Available,7/15/16 6:09,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6252,5601,Airport,NA,No Cars Available,7/15/16 6:09,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6253,5595,City,NA,No Cars Available,7/15/16 6:10,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6254,5602,City,NA,No Cars Available,7/15/16 6:10,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6255,5592,City,NA,No Cars Available,7/15/16 6:10,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6256,5610,City,NA,No Cars Available,7/15/16 6:16,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6257,5607,City,NA,No Cars Available,7/15/16 6:18,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6258,5616,City,NA,No Cars Available,7/15/16 6:21,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6259,5611,City,NA,No Cars Available,7/15/16 6:21,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6260,5624,City,NA,No Cars Available,7/15/16 6:29,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6261,5625,City,NA,No Cars Available,7/15/16 6:31,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6262,5620,City,NA,No Cars Available,7/15/16 6:34,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6263,5633,City,NA,No Cars Available,7/15/16 6:41,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6264,5670,City,NA,No Cars Available,7/15/16 6:57,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
6265,5657,City,NA,No Cars Available,7/15/16 7:01,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6266,5669,City,NA,No Cars Available,7/15/16 7:02,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6267,5658,City,NA,No Cars Available,7/15/16 7:03,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6268,5667,City,NA,No Cars Available,7/15/16 7:07,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6269,5680,City,NA,No Cars Available,7/15/16 7:08,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6270,5684,City,NA,No Cars Available,7/15/16 7:19,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6271,5695,City,NA,No Cars Available,7/15/16 7:26,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6272,5692,Airport,NA,No Cars Available,7/15/16 7:27,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6273,5693,City,NA,No Cars Available,7/15/16 7:27,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6274,5722,City,NA,No Cars Available,7/15/16 7:39,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6275,5712,City,NA,No Cars Available,7/15/16 7:39,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6276,5721,City,NA,No Cars Available,7/15/16 7:41,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6277,5727,City,NA,No Cars Available,7/15/16 7:41,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6278,5725,City,NA,No Cars Available,7/15/16 7:42,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6279,5726,City,NA,No Cars Available,7/15/16 7:46,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6280,5739,City,NA,No Cars Available,7/15/16 7:50,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6281,5744,City,NA,No Cars Available,7/15/16 7:55,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6282,5745,City,NA,No Cars Available,7/15/16 7:58,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6283,5747,City,NA,No Cars Available,7/15/16 7:58,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6284,5743,City,NA,No Cars Available,7/15/16 7:59,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
6285,5758,City,NA,No Cars Available,7/15/16 8:06,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6286,5770,Airport,NA,No Cars Available,7/15/16 8:16,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6287,5762,City,NA,No Cars Available,7/15/16 8:23,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6288,5773,City,NA,No Cars Available,7/15/16 8:24,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6289,5776,City,NA,No Cars Available,7/15/16 8:25,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6290,5777,City,NA,No Cars Available,7/15/16 8:27,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6291,5779,City,NA,No Cars Available,7/15/16 8:27,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6292,5797,City,NA,No Cars Available,7/15/16 8:39,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6293,5803,City,NA,No Cars Available,7/15/16 8:40,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6294,5796,City,NA,No Cars Available,7/15/16 8:40,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6295,5804,City,NA,No Cars Available,7/15/16 8:42,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6296,5813,City,NA,No Cars Available,7/15/16 8:46,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6297,5810,City,NA,No Cars Available,7/15/16 8:46,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6298,5818,City,NA,No Cars Available,7/15/16 8:49,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6299,5819,City,NA,No Cars Available,7/15/16 8:49,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6300,5837,City,NA,No Cars Available,7/15/16 8:59,NA,7/15/16,8,Morning,gap,demand,#VALUE!
6301,5829,City,NA,No Cars Available,7/15/16 9:01,NA,7/15/16,9,Morning,gap,demand,#VALUE!
6302,5845,City,NA,No Cars Available,7/15/16 9:06,NA,7/15/16,9,Morning,gap,demand,#VALUE!
6303,5841,City,NA,No Cars Available,7/15/16 9:07,NA,7/15/16,9,Morning,gap,demand,#VALUE!
6304,5852,City,NA,No Cars Available,7/15/16 9:07,NA,7/15/16,9,Morning,gap,demand,#VALUE!
6305,5840,City,NA,No Cars Available,7/15/16 9:07,NA,7/15/16,9,Morning,gap,demand,#VALUE!
6306,5859,City,NA,No Cars Available,7/15/16 9:11,NA,7/15/16,9,Morning,gap,demand,#VALUE!
6307,5858,City,NA,No Cars Available,7/15/16 9:14,NA,7/15/16,9,Morning,gap,demand,#VALUE!
6308,5863,City,NA,No Cars Available,7/15/16 9:15,NA,7/15/16,9,Morning,gap,demand,#VALUE!
6309,5882,City,NA,No Cars Available,7/15/16 9:32,NA,7/15/16,9,Morning,gap,demand,#VALUE!
6310,5885,City,NA,No Cars Available,7/15/16 9:34,NA,7/15/16,9,Morning,gap,demand,#VALUE!
6311,5881,City,NA,No Cars Available,7/15/16 9:36,NA,7/15/16,9,Morning,gap,demand,#VALUE!
6312,5889,City,NA,No Cars Available,7/15/16 9:38,NA,7/15/16,9,Morning,gap,demand,#VALUE!
6313,5909,City,NA,No Cars Available,7/15/16 10:00,NA,7/15/16,10,Morning,gap,demand,#VALUE!
6314,5922,City,NA,No Cars Available,7/15/16 10:07,NA,7/15/16,10,Morning,gap,demand,#VALUE!
6315,5931,City,NA,No Cars Available,7/15/16 10:10,NA,7/15/16,10,Morning,gap,demand,#VALUE!
6316,5930,City,NA,No Cars Available,7/15/16 10:12,NA,7/15/16,10,Morning,gap,demand,#VALUE!
